is_sale,price_current,description,rating_count,segment_label,price_currency,average_rating,review_count,material_text,images_list,subcluster_label,image_url,name,product_id,dimensions,title,product_url,subcluster,mission_tags,category_breadcrumb,scrape_date,brand,color_options,image_count,url,rating,best_seller,is_new,colors,in_stock,price_original,price_regular,sku,care_instructions,availability_text,sold_shipped_by,promo_excluded,price_band,price_numeric,rating_quadrant,color_count,color_family,kw_tote,kw_clutch,kw_backpack,kw_crossbody,kw_convertible,kw_quilted,kw_faux_leather,kw_laptop,kw_organizer,kw_mini,kw_drawstring,is_clearance,style_text,cluster_kmeans,pca_x,pca_y,cluster_hdbscan,umap_x,umap_y,score_weight
False,30,Universal Thread mini handbag in brown; Slouchy design; Polyester shell; Magnetic closure main compartment; Removable chain; Top carrying handle; Bag structure: Miniature; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,8.0,Shoulder Bags,USD,3.9,8,Polyester,https://target.scene7.com/is/image/Target/GUEST_1205b8b2-8153-43fa-bbb1-bf16b6a2afba?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_1205b8b2-8153-43fa-bbb1-bf16b6a2afba?wid=1200&hei=1200&qlt=85,Mini Slouchy Chain Handbag - Universal Thread™ Brown,94969933,5.33 Inches (H) x 9.25 Inches (W) x 3 Inches (D),Mini Slouchy Chain Handbag - Universal Thread™ Brown,https://www.target.com/p/mini-slouchy-chain-handbag-universal-thread-8482-brown/-/A-94969933#lnk=sametab,42,micro_mini_impulse|convertible_multiway|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Mini Bags",2026-02-23T16:44:52.646741,Universal Thread,Brown,1,https://www.target.com/p/mini-slouchy-chain-handbag-universal-thread-8482-brown/-/A-94969933#lnk=sametab,3.9,False,False,Brown,False,,,,,,,,20-40,30.0,Market mismatch,1,neutral,False,False,False,False,False,False,False,False,False,True,False,False,"Mini Slouchy Chain Handbag - Universal Thread™ Brown | Universal Thread | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Mini Bags | Brown",1,0.1733404,0.2314949,-1,4.3642764,10.948147,8.569175851611256
False,40,XL straw tote bag; Open design; Double handles; Unstructured; Forest Stewardship Council Certified; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,1.0,Shoulder Bags,USD,2,1,Paper,https://target.scene7.com/is/image/Target/GUEST_d43b2e33-d6fe-4ea1-9d55-a682e79d44a8?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_d43b2e33-d6fe-4ea1-9d55-a682e79d44a8?wid=1200&hei=1200&qlt=85,Straw XL Tote Bag - A New Day™ Natural,94742376,13.39 Inches (H) x 16.93 Inches (W) x 7.09 Inches (D),Straw XL Tote Bag - A New Day™ Natural,https://www.target.com/p/straw-xl-tote-bag-a-new-day/-/A-94781669?preselect=94742376#lnk=sametab,42,eco_conscious|oversized_carryall,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",2026-02-23T16:44:52.646741,A New Day,Natural,1,https://www.target.com/p/straw-xl-tote-bag-a-new-day/-/A-94781669?preselect=94742376#lnk=sametab,2.0,False,False,Natural,False,,,,,,,,40-70,40.0,Weak,1,unknown,True,False,False,False,False,False,False,False,False,False,False,False,"Straw XL Tote Bag - A New Day™ Natural | A New Day | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags | Natural",1,0.15585454,-0.09374257,55,5.90942,10.483234,1.3862943611198906
False,30,Hobo bag with single strap handle; Boxed puffer design; Lightweight construction; Zippered compartment; Inner zip-up pocket; Recycled polyester; Bag structure: Softside; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets,9.0,Shoulder Bags,USD,4.7,9,100% Recycled Polyester,https://target.scene7.com/is/image/Target/GUEST_619f0e09-74a5-4410-9842-9e591590a50a?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_619f0e09-74a5-4410-9842-9e591590a50a?wid=1200&hei=1200&qlt=85,Floral Print Puffer Hobo Shoulder Bag - Wild Fable™ Pink,94780226,14 Inches (H) x 6.5 Inches (W) x 17 Inches (D),Floral Print Puffer Hobo Shoulder Bag - Wild Fable™ Pink,https://www.target.com/p/floral-print-puffer-hobo-shoulder-bag-wild-fable-8482-pink/-/A-94780226#lnk=sametab,42,weekend_bucket|eco_conscious|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",2026-02-23T16:44:52.646741,Wild Fable,Pink,1,https://www.target.com/p/floral-print-puffer-hobo-shoulder-bag-wild-fable-8482-pink/-/A-94780226#lnk=sametab,4.7,False,False,Pink,False,,,,,,,,20-40,30.0,Proven winner,1,pastel,False,False,False,False,False,False,False,False,False,False,False,False,"Floral Print Puffer Hobo Shoulder Bag - Wild Fable™ Pink | Wild Fable | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags | Pink",1,0.06854128,0.11854622,9,5.4210463,9.491449,10.822149937072016
False,30,Straw crossbody bag; Cane design; White trim detailing; Polyethylene shell; Spacious main compartment; Popper flap with magnetic closure; Shoulder strap; Bag structure: Structured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,3.0,Shoulder Bags,USD,5,3,Polyethylene,https://target.scene7.com/is/image/Target/GUEST_6d37a024-3606-4c35-ab82-307979ec1c39?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_6d37a024-3606-4c35-ab82-307979ec1c39?wid=1200&hei=1200&qlt=85,Straw Caning Crossbody Bag - A New Day™ Natural,94742374,5 Inches (H) x 8.5 Inches (W) x 2.75 Inches (D),Straw Caning Crossbody Bag - A New Day™ Natural,https://www.target.com/p/straw-caning-crossbody-bag-a-new-day-8482-natural/-/A-94742374#lnk=sametab,42,everyday_crossbody|weekend_bucket|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Satchels",2026-02-23T16:44:52.646741,A New Day,Natural,1,https://www.target.com/p/straw-caning-crossbody-bag-a-new-day-8482-natural/-/A-94742374#lnk=sametab,5.0,False,False,Natural,False,,,,,,,,20-40,30.0,Hidden opportunity,1,unknown,False,False,False,True,False,False,False,False,False,False,False,False,"Straw Caning Crossbody Bag - A New Day™ Natural | A New Day | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Satchels | Natural",1,0.1807346,0.0011774168,55,5.8499866,10.794313,6.931471805599453
False,18,"Packable tote handbag; 100% recycled polyester mesh shell; Zippered main compartment; 2 exterior mesh pockets; Double shoulder handles; 12in H x 21.5in W x 12in D; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: Front Pocket, Mesh Pocket",2.0,Shoulder Bags,USD,5,2,100% Recycled Polyester,https://target.scene7.com/is/image/Target/GUEST_39521f7f-2e9b-4be7-99f7-68707e050e45?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / universal | Mid,https://target.scene7.com/is/image/Target/GUEST_39521f7f-2e9b-4be7-99f7-68707e050e45?wid=1200&hei=1200&qlt=85,Packable Zip Top Mesh Tote Handbag - Shade & Shore™ Brown,94742389,12 Inches (H) x 21.5 Inches (W) x 12 Inches (D),Packable Zip Top Mesh Tote Handbag - Shade & Shore™ Brown,https://www.target.com/p/packable-zip-top-mesh-tote-handbag-shade-shore/-/A-94800765?preselect=94742389#lnk=sametab,36,travel_utility|eco_conscious|oversized_carryall,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Beach Bags",2026-02-23T16:44:52.646741,Shade & Shore,Brown,1,https://www.target.com/p/packable-zip-top-mesh-tote-handbag-shade-shore/-/A-94800765?preselect=94742389#lnk=sametab,5.0,False,False,Brown,False,,,,,,,,0-20,18.0,Hidden opportunity,1,neutral,True,False,False,False,False,False,False,False,False,False,False,False,"Packable Zip Top Mesh Tote Handbag - Shade & Shore™ Brown | Shade & Shore | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Beach Bags | Brown",1,0.33186418,0.13393256,-1,5.9633455,9.990392,5.493061443340549
False,30,Bag structure: Lightweight; Interior features: Zip Pocket; Exterior features: Adjustable Strap,1.0,Shoulder Bags,USD,5,1,Polyurethane,https://target.scene7.com/is/image/Target/GUEST_073cd41e-5e4e-41d8-baa7-da242fc2eff7?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / universal | Mid,https://target.scene7.com/is/image/Target/GUEST_073cd41e-5e4e-41d8-baa7-da242fc2eff7?wid=1200&hei=1200&qlt=85,Western Soft Saddle Crossbody Bag Purse - Universal Thread™ Brown,94832341,7.5 Inches (H) x 9 Inches (W) x 2.75 Inches (D),Western Soft Saddle Crossbody Bag Purse - Universal Thread™ Brown,https://www.target.com/p/western-soft-saddle-crossbody-bag-purse-universal-thread-8482-brown/-/A-94832341#lnk=sametab,36,everyday_crossbody|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags",2026-02-23T16:44:52.646741,Universal Thread,Brown,1,https://www.target.com/p/western-soft-saddle-crossbody-bag-purse-universal-thread-8482-brown/-/A-94832341#lnk=sametab,5.0,False,False,Brown,False,,,,,,,,20-40,30.0,Hidden opportunity,1,neutral,False,False,False,True,False,False,False,False,False,False,False,False,"Western Soft Saddle Crossbody Bag Purse - Universal Thread™ Brown | Universal Thread | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags | Brown",1,0.34369275,0.117464885,57,4.198919,10.62138,3.4657359027997265
False,35,Bag structure: Softside; Interior features: Zip Pocket; Exterior features: Adjustable Strap,6.0,Shoulder Bags,USD,3.7,6,Polyester,https://target.scene7.com/is/image/Target/GUEST_039226b7-b600-4848-8407-b1fd316b5e7f?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / universal | Mid,https://target.scene7.com/is/image/Target/GUEST_039226b7-b600-4848-8407-b1fd316b5e7f?wid=1200&hei=1200&qlt=85,Western Faux Suede Fringe Shoulder Bag Purse - Universal Thread™ Brown,94832340,4.75 Inches (H) x 8.25 Inches (W) x 2.5 Inches (D),Western Faux Suede Fringe Shoulder Bag Purse - Universal Thread™ Brown,https://www.target.com/p/western-faux-suede-fringe-shoulder-bag-purse-universal-thread/-/A-94894923?preselect=94832340#lnk=sametab,36,everyday_crossbody|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",2026-02-23T16:44:52.646741,Universal Thread,Brown,1,https://www.target.com/p/western-faux-suede-fringe-shoulder-bag-purse-universal-thread/-/A-94894923?preselect=94832340#lnk=sametab,3.7,False,False,Brown,False,,,,,,,,20-40,35.0,Weak,1,neutral,False,False,False,False,False,False,False,False,False,False,False,False,"Western Faux Suede Fringe Shoulder Bag Purse - Universal Thread™ Brown | Universal Thread | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags | Brown",1,0.36663932,0.22586516,47,4.6999497,10.979071,7.199867551504659
False,40,Bag structure: Lightweight; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets,1.0,Shoulder Bags,USD,5,1,Polyester,https://target.scene7.com/is/image/Target/GUEST_e48ca886-f959-458c-946a-9270218020b8?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_e48ca886-f959-458c-946a-9270218020b8?wid=1200&hei=1200&qlt=85,Western Faux Suede with Tassel Shoulder Bag Purse - Universal Thread™ Tan,94832338,16 Inches (H) x 16.25 Inches (W) x 2 Inches (D),Western Faux Suede with Tassel Shoulder Bag Purse - Universal Thread™ Tan,https://www.target.com/p/western-faux-suede-with-tassel-shoulder-bag-purse-universal-thread/-/A-94894924?preselect=94832338#lnk=sametab,42,weekend_bucket|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",2026-02-23T16:44:52.646741,Universal Thread,Tan,1,https://www.target.com/p/western-faux-suede-with-tassel-shoulder-bag-purse-universal-thread/-/A-94894924?preselect=94832338#lnk=sametab,5.0,False,False,Tan,False,,,,,,,,40-70,40.0,Hidden opportunity,1,neutral,False,False,False,False,False,False,False,False,False,False,False,False,"Western Faux Suede with Tassel Shoulder Bag Purse - Universal Thread™ Tan | Universal Thread | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags | Tan",1,0.29828802,0.21990454,-1,4.888248,10.876464,3.4657359027997265
False,30,"Quilted tote handbag; Unstructured design; Magnetic closure on main compartment; Features interior and exterior pockets; Double shoulder and grab handles; Bag structure: Unstructured; Interior features: Accessories Pocket, Zip Pocket; Exterior features: Side Pockets",247.0,Shoulder Bags,USD,4.5,247,"Polyurethane, Nylon",https://target.scene7.com/is/image/Target/GUEST_92897fbb-2131-4ff5-a979-4fa08111046c?wid=1200&hei=1200&qlt=85,Shoulder Bags | handbag / universal | Mid,https://target.scene7.com/is/image/Target/GUEST_92897fbb-2131-4ff5-a979-4fa08111046c?wid=1200&hei=1200&qlt=85,"Kate Tote Handbag - A New Day™ Black: Double Shoulder Handles, Magnetic Closure, Recycled Nylon",90367018,13 Inches (H) x 18 Inches (W) x 6.25 Inches (D),"Kate Tote Handbag - A New Day™ Black: Double Shoulder Handles, Magnetic Closure, Recycled Nylon",https://www.target.com/p/kate-tote-handbag-a-new-day/-/A-90564600?preselect=90367018#lnk=sametab,48,work_tote|eco_conscious|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",2026-02-23T16:44:52.646741,A New Day,Black,1,https://www.target.com/p/kate-tote-handbag-a-new-day/-/A-90564600?preselect=90367018#lnk=sametab,4.5,False,False,Black,False,,,,,,,,20-40,30.0,Proven winner,1,black,True,False,False,False,False,False,False,False,False,False,False,False,"Kate Tote Handbag - A New Day™ Black: Double Shoulder Handles, Magnetic Closure, Recycled Nylon | A New Day | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags | Black",0,0.3001236,-0.09719257,64,4.0367093,6.2577896,24.81042935774242
False,30,"Satchel crossbody bag; Woven from polyurethane; Main zip closure; Cell phone and zippered pockets; Padded handle; Detachable, adjustable strap; Unstructured design; Bag structure: Unstructured; Interior features: Cell Phone Pocket, Zip Pocket; Exterior features: Detachable Straps, Adjustable Strap",7.0,Shoulder Bags,USD,4.3,7,Polyester,https://target.scene7.com/is/image/Target/GUEST_ac24bb23-ec00-4d70-b20f-a223551963b5?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_ac24bb23-ec00-4d70-b20f-a223551963b5?wid=1200&hei=1200&qlt=85,Satchel Crossbody Bag - A New Day™ Tan,94780336,8 Inches (H) x 12 Inches (W) x 4 Inches (D),Satchel Crossbody Bag - A New Day™ Tan,https://www.target.com/p/satchel-crossbody-bag-a-new-day/-/A-94810415?preselect=94780336#lnk=sametab,42,everyday_crossbody|convertible_multiway|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags",2026-02-23T16:44:52.646741,A New Day,Tan,1,https://www.target.com/p/satchel-crossbody-bag-a-new-day/-/A-94810415?preselect=94780336#lnk=sametab,4.3,False,False,Tan,False,,,,,,,,20-40,30.0,Hidden opportunity,1,neutral,False,False,False,True,False,False,False,False,False,False,False,False,"Satchel Crossbody Bag - A New Day™ Tan | A New Day | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags | Tan",1,0.28420207,0.05313046,57,4.8555455,10.27544,8.941598629223293
False,15,Unstructured packable tote handbag; 100% recycled polyester shell; Open main compartment; 2 exterior mesh pockets; Double handles; 18in H x 24in W x 6.5in D; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: Side Pockets,14.0,Shoulder Bags,USD,4.5,14,100% Recycled Polyester,https://target.scene7.com/is/image/Target/GUEST_df2c6490-b7c6-4dd1-9edf-696530d4fbe6?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_df2c6490-b7c6-4dd1-9edf-696530d4fbe6?wid=1200&hei=1200&qlt=85,Packable Cut Out Mesh Tote Handbag - Shade & Shore™ White,94742390,18 Inches (H) x 24 Inches (W) x 6.5 Inches (D),Packable Cut Out Mesh Tote Handbag - Shade & Shore™ White,https://www.target.com/p/packable-cut-out-mesh-tote-handbag-shade-shore/-/A-94800766?preselect=94742390#lnk=sametab,42,eco_conscious|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Beach Bags",2026-02-23T16:44:52.646741,Shade & Shore,White,1,https://www.target.com/p/packable-cut-out-mesh-tote-handbag-shade-shore/-/A-94800766?preselect=94742390#lnk=sametab,4.5,False,False,White,False,,,,,,,,0-20,15.0,Proven winner,1,neutral,True,False,False,False,False,False,False,False,False,False,False,False,"Packable Cut Out Mesh Tote Handbag - Shade & Shore™ White | Shade & Shore | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Beach Bags | White",1,0.21444833,0.08864352,49,6.2105703,9.728181,12.186225904959946
False,30,Universal Thread mini shoulder bag in beige hue; Straw paper shell; Crochet exterior; Spacious main compartment with magnetic closure; Faux-leather handle; Detachable linked chain; Forest Stewardship Council Certified; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: Detachable Straps,1.0,Shoulder Bags,USD,1,1,Paper,https://target.scene7.com/is/image/Target/GUEST_c8258c63-4fdf-4a0c-a8c5-fe69832d0caf?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_c8258c63-4fdf-4a0c-a8c5-fe69832d0caf?wid=1200&hei=1200&qlt=85,Straw Mini Slouchy Shoulder Bag - Universal Thread™ Natural,94742398,12.75 Inches (H) x 9.25 Inches (W) x 3 Inches (D),Straw Mini Slouchy Shoulder Bag - Universal Thread™ Natural,https://www.target.com/p/straw-mini-slouchy-shoulder-bag-universal-thread-8482-natural/-/A-94742398#lnk=sametab,42,micro_mini_impulse|eco_conscious,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags",2026-02-23T16:44:52.646741,Universal Thread,Natural,1,https://www.target.com/p/straw-mini-slouchy-shoulder-bag-universal-thread-8482-natural/-/A-94742398#lnk=sametab,1.0,False,False,Natural,False,,,,,,,,20-40,30.0,Weak,1,unknown,False,False,False,False,False,False,False,False,False,True,False,False,"Straw Mini Slouchy Shoulder Bag - Universal Thread™ Natural | Universal Thread | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags | Natural",1,0.20970911,0.07689554,55,5.924116,10.626276,0.6931471805599453
False,35,Universal Thread tote handbag in beige; Straw paper shell; Crochet exterior with scalloped design; Spacious main compartment; Double handles; Forest Stewardship Council Certified; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,0.0,Shoulder Bags,USD,0,0,Paper,https://target.scene7.com/is/image/Target/GUEST_ca9e2f7e-4a09-4dca-98a5-2599bbba2fbd?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_ca9e2f7e-4a09-4dca-98a5-2599bbba2fbd?wid=1200&hei=1200&qlt=85,Straw Scallop Woven Tote Handbag - Universal Thread™ Natural,94742415,10.6 Inches (H) x 18.5 Inches (W) x 5.12 Inches (D),Straw Scallop Woven Tote Handbag - Universal Thread™ Natural,https://www.target.com/p/straw-scallop-woven-tote-handbag-universal-thread-8482-natural/-/A-94742415#lnk=sametab,42,weekend_bucket|eco_conscious,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",2026-02-23T16:44:52.646741,Universal Thread,Natural,1,https://www.target.com/p/straw-scallop-woven-tote-handbag-universal-thread-8482-natural/-/A-94742415#lnk=sametab,0.0,False,False,Natural,False,,,,,,,,20-40,35.0,Weak,1,unknown,True,False,False,False,False,False,False,False,False,False,False,False,"Straw Scallop Woven Tote Handbag - Universal Thread™ Natural | Universal Thread | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags | Natural",1,0.22635418,0.015063608,55,6.0820885,10.412392,0.0
False,18,Lightweight shoulder bag; Interior pocket; Zipper closure; Single strap; Bag structure: Lightweight; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets,38.0,Crossbody & Messenger Bags,USD,4.2,38,100% Recycled Polyester,https://target.scene7.com/is/image/Target/GUEST_f54c11d1-bc0c-4d1f-8516-2331f5a95961?wid=1200&hei=1200&qlt=85,Crossbody & Messenger Bags | bag / crossbody | Mid,https://target.scene7.com/is/image/Target/GUEST_f54c11d1-bc0c-4d1f-8516-2331f5a95961?wid=1200&hei=1200&qlt=85,Simple Shoulder Bag - Wild Fable™ Black,93859885,5 Inches (H) x 10 Inches (W) x 2.38 Inches (D),Simple Shoulder Bag - Wild Fable™ Black,https://www.target.com/p/simple-shoulder-bag-wild-fable-8482-black/-/A-93859885#lnk=sametab,47,everyday_crossbody|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",2026-02-23T16:44:52.646741,Wild Fable,Black,1,https://www.target.com/p/simple-shoulder-bag-wild-fable-8482-black/-/A-93859885#lnk=sametab,4.2,False,False,Black,False,,,,,,,,0-20,18.0,Proven winner,1,black,False,False,False,False,False,False,False,False,False,False,False,False,"Simple Shoulder Bag - Wild Fable™ Black | Wild Fable | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags | Black",0,0.23577416,-0.118376836,58,4.241754,6.841857,15.386958913744515
False,30,Hobo bag with single strap handle; Boxed puffer design; Lightweight construction; Zippered compartment; Inner zip-up pocket; Recycled polyester; Bag structure: Softside; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets,4.0,Shoulder Bags,USD,5,4,100% Recycled Polyester,https://target.scene7.com/is/image/Target/GUEST_a16ea970-d389-44be-a6ed-708a75272ae0?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_a16ea970-d389-44be-a6ed-708a75272ae0?wid=1200&hei=1200&qlt=85,Gingham Cherry & Bow Print Puffer Hobo Shoulder Bag - Wild Fable™ Blue,94780225,14 Inches (H) x 6.5 Inches (W) x 17 Inches (D),Gingham Cherry & Bow Print Puffer Hobo Shoulder Bag - Wild Fable™ Blue,https://www.target.com/p/gingham-cherry-38-bow-print-puffer-hobo-shoulder-bag-wild-fable-8482-blue/-/A-94780225#lnk=sametab,42,weekend_bucket|eco_conscious,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",2026-02-23T16:45:09.898384,Wild Fable,Blue,1,https://www.target.com/p/gingham-cherry-38-bow-print-puffer-hobo-shoulder-bag-wild-fable-8482-blue/-/A-94780225#lnk=sametab,5.0,False,False,Blue,False,,,,,,,,20-40,30.0,Hidden opportunity,1,pastel,False,False,False,False,False,False,False,False,False,False,False,False,"Gingham Cherry & Bow Print Puffer Hobo Shoulder Bag - Wild Fable™ Blue | Wild Fable | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags | Blue",1,0.022292241,0.17379218,9,5.2947927,9.545689,8.047189562170502
False,15,Universal Thread magazine tote handbag; Recycled cotton canvas fabric; Features an open top; Double shoulder handles; Bag structure: Lightweight; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,4.0,Shoulder Bags,USD,4.5,4,100% Recycled Cotton,https://target.scene7.com/is/image/Target/GUEST_fc165e91-0d76-435c-8f17-60d17374c06a?wid=1200&hei=1200&qlt=85,Shoulder Bags | bag / handbag | Mid,https://target.scene7.com/is/image/Target/GUEST_fc165e91-0d76-435c-8f17-60d17374c06a?wid=1200&hei=1200&qlt=85,Magazine Tote Handbag - Universal Thread™ Green/Pink/Yellow,94780222,12.99 Inches (H) x .18 Inches (W) x 17.32 Inches (D),Magazine Tote Handbag - Universal Thread™ Green/Pink/Yellow,https://www.target.com/p/magazine-tote-handbag-universal-thread/-/A-94810392?preselect=94780222#lnk=sametab,42,weekend_bucket|eco_conscious,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",2026-02-23T16:45:09.898384,Universal Thread,Pink | Green | Yellow,1,https://www.target.com/p/magazine-tote-handbag-universal-thread/-/A-94810392?preselect=94780222#lnk=sametab,4.5,False,False,Pink | Green | Yellow,False,,,,,,,,0-20,15.0,Hidden opportunity,3,pastel,True,False,False,False,False,False,False,False,False,False,False,False,"Magazine Tote Handbag - Universal Thread™ Green/Pink/Yellow | Universal Thread | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags | Pink | Green | Yellow",1,0.055607438,0.0051337313,-1,5.8597746,10.289173,7.242470605953451
False,10,"Universal Thread belt crossbody bag; Features exterior pocket; Zipper closure; Adjustable strap with buckle closure; Bag structure: Lightweight; Interior features: No Compartments or Pockets; Exterior features: Adjustable Strap, Zip Pocket",318.0,Crossbody & Messenger Bags,USD,4.6,318,TPU (Thermoplastic Polyurethane),https://target.scene7.com/is/image/Target/GUEST_f325c316-7ea2-427d-a299-05b8e05da250?wid=1200&hei=1200&qlt=85,Crossbody & Messenger Bags | bag / crossbody | Mid,https://target.scene7.com/is/image/Target/GUEST_f325c316-7ea2-427d-a299-05b8e05da250?wid=1200&hei=1200&qlt=85,"Essential Belt Crossbody Bag - Universal Thread™ Clear/Black: TPU Shell, Adjustable Strap, Crossbody Style, Solid Pattern",92467847,4.8 Inches (H) x 7.28 Inches (W) x 2.04 Inches (D),"Essential Belt Crossbody Bag - Universal Thread™ Clear/Black: TPU Shell, Adjustable Strap, Crossbody Style, Solid Pattern",https://www.target.com/p/essential-belt-crossbody-bag-universal-thread/-/A-92750861?preselect=92467847#lnk=sametab,47,everyday_crossbody|value_mass,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags",2026-02-23T16:45:09.898384,Universal Thread,Black | Clear,1,https://www.target.com/p/essential-belt-crossbody-bag-universal-thread/-/A-92750861?preselect=92467847#lnk=sametab,4.6,False,False,Black | Clear,False,,,,,,,,0-20,10.0,Proven winner,2,black,False,False,False,True,False,False,False,False,False,False,False,False,"Essential Belt Crossbody Bag - Universal Thread™ Clear/Black: TPU Shell, Adjustable Strap, Crossbody Style, Solid Pattern | Universal Thread | Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags | Black | Clear",0,0.27262297,0.025546327,62,5.362275,7.8404813,26.519879072810284
