brand,color_count,description,dimensions,discount_percent,image_url,is_on_sale,leaf_category,material_text,mission_tags,name,original_price,price,product_id,product_name,product_url,rating,review_count,source,subcluster,timestamp,price_current,is_sale,text_raw,text_clean,silhouette,material,subcluster_score,segment_label
A New Day,,Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,12 Inches (H) x 24.5 Inches (W) x 5.5 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_f2846fae-28fe-469c-bc06-f9de4cbc96d8?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,Paper Straw,,Straw Ruffle Crochet Fan Tote Bag - A New Day™ Natural,,40.0,94780356,Straw Ruffle Crochet Fan Tote Bag - A New Day™ Natural,https://www.target.com/p/straw-ruffle-crochet-fan-tote-bag-a-new-day-8482-natural/-/A-94780356#lnk=sametab,5.0,1,target,1,2026-02-23T16:45:36.750988,40.0,False,Straw Ruffle Crochet Fan Tote Bag - A New Day™ Natural Shoulder Bags Paper Straw Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,straw ruffle crochet fan tote new day natural shoulder paper straw structure unstructured interior exterior,tote,straw,-0.011392759094398826,tote – unknown | universal thread / interior exterior | Mid
Universal Thread,3.0,Universal Thread curved shoulder bag; Vinyl fabric; Unstructured; Magnetic closure; Single carrying handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,10.5 Inches (H) x 11 Inches (W) x 2.5 Inches (D),35.0,https://target.scene7.com/is/image/Target/GUEST_269a5799-f51b-4430-bcaa-bf02687b6ccf?wid=1200&hei=1200&qlt=85,True,Shoulder Bags,Polyurethane,,Curved Shoulder Bag - Universal Thread™ Black,25.0,16.25,94440032,Curved Shoulder Bag - Universal Thread™ Black,https://www.target.com/p/curved-shoulder-bag-universal-thread/-/A-94594861?preselect=94440032#lnk=sametab,4.5,32,target,1,2026-02-23T16:45:36.750988,16.25,True,Curved Shoulder Bag - Universal Thread™ Black Shoulder Bags Polyurethane Universal Thread curved shoulder bag; Vinyl fabric; Unstructured; Magnetic closure; Single carrying handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,curved shoulder universal thread black shoulder polyurethane universal thread curved shoulder vinyl fabric unstructured magnetic single carrying handle structure unstructured interior exterior,shoulder,unknown,0.02078770549093766,shoulder – unknown | flap shoulder / fabric unstructured | Entry
A New Day,2.0,Unstructured handbag; Gathered detailing; Woven design; Single handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,7 Inches (H) x 9 Inches (W) x 4.75 Inches (D),25.0,https://target.scene7.com/is/image/Target/GUEST_8f4f99f9-ba8c-49b0-aa3d-6cf9b88112dd?wid=1200&hei=1200&qlt=85,True,Handbags & Purses,Polyurethane,,Gathered Bracelet Handbag - A New Day™ Black,20.0,15.0,94439807,Gathered Bracelet Handbag - A New Day™ Black,https://www.target.com/p/gathered-bracelet-handbag-a-new-day/-/A-94594849?preselect=94439807#lnk=sametab,4.7,27,target,0,2026-02-23T16:45:36.750988,15.0,True,Gathered Bracelet Handbag - A New Day™ Black Handbags & Purses Polyurethane Unstructured handbag; Gathered detailing; Woven design; Single handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,gathered bracelet new day black polyurethane unstructured gathered detailing woven design single handle structure unstructured interior exterior,other,unknown,,other – small group – Entry
Universal Thread,3.0,Universal Thread mini bucket crossbody handbag; Faux-leather fabric; Spacious interior with magnetic closure; Carrying handle; Removable strap; Unstructured design; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,7.25 Inches (H) x 8.75 Inches (W) x 3 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_6e0a1afb-c350-4a2e-bc4c-10eaf8c469c5?wid=1200&hei=1200&qlt=85,False,Crossbody & Messenger Bags,Polyester,,Studded Handle Mini Bucket Crossbody Handbag - Universal Thread™ Brown,,25.0,94780199,Studded Handle Mini Bucket Crossbody Handbag - Universal Thread™ Brown,https://www.target.com/p/handle-mini-bucket-crossbody-handbag-universal-thread/-/A-94810394?preselect=94780199#lnk=sametab,5.0,1,target,0,2026-02-23T16:45:36.750988,25.0,False,Studded Handle Mini Bucket Crossbody Handbag - Universal Thread™ Brown Crossbody & Messenger Bags Polyester Universal Thread mini bucket crossbody handbag; Faux-leather fabric; Spacious interior with magnetic closure; Carrying handle; Removable strap; Unstructured design; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,studded handle mini bucket crossbody universal thread brown crossbody messenger polyester universal thread mini bucket crossbody faux leather fabric spacious interior magnetic carrying handle removable unstructured design structure unstructured interior exterior,bucket,leather,,bucket – small group – Mid
A New Day,,Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,10.5 Inches (H) x 8.5 Inches (W) x 5.5 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_0136068a-4b2b-4fc0-8c6d-6183f4f46901?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,Paper,,Straw Floral Embroidered Bucket Top Handle Bag - A New Day™ Natural,,30.0,94747208,Straw Floral Embroidered Bucket Top Handle Bag - A New Day™ Natural,https://www.target.com/p/straw-floral-embroidered-bucket-top-handle-bag-a-new-day-8482-natural/-/A-94747208#lnk=sametab,0.0,0,target,0,2026-02-23T16:45:36.750988,30.0,False,Straw Floral Embroidered Bucket Top Handle Bag - A New Day™ Natural Shoulder Bags Paper Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,straw floral embroidered bucket top handle new day natural shoulder paper structure unstructured interior exterior,bucket,straw,,bucket – small group – Mid
A New Day,,Embellished flap shoulder bag; Black hue; Made from polyester velvet fabric; Single handle; Flap closure; Unstructured; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,5.59 Inches (H) x 9.76 Inches (W) x 2.16 Inches (D),20.0,https://target.scene7.com/is/image/Target/GUEST_35d010bb-faf4-48ce-89ac-28f2279b201e?wid=1200&hei=1200&qlt=85,True,Shoulder Bags,Polyester,,Embellished Flap Shoulder Bag - A New Day™ Black,35.0,28.0,94687144,Embellished Flap Shoulder Bag - A New Day™ Black,https://www.target.com/p/embellished-flap-shoulder-bag-a-new-day-8482-black/-/A-94687144#lnk=sametab,4.7,20,target,1,2026-02-23T16:45:36.750988,28.0,True,Embellished Flap Shoulder Bag - A New Day™ Black Shoulder Bags Polyester Embellished flap shoulder bag; Black hue; Made from polyester velvet fabric; Single handle; Flap closure; Unstructured; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,embellished flap shoulder new day black shoulder polyester embellished flap shoulder black hue polyester velvet fabric single handle flap unstructured structure unstructured interior exterior,shoulder,unknown,0.02078770549093766,shoulder – unknown | flap shoulder / fabric unstructured | Entry
Universal Thread,,Bag structure: Structured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,7.1 Inches (H) x 6.3 Inches (W) x 5 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_32bda9ef-1e0d-46ff-9cce-21380d955c2e?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,Paper,,Straw Drawstring Bucket Handbag - Universal Thread™ Natural,,25.0,94755266,Straw Drawstring Bucket Handbag - Universal Thread™ Natural,https://www.target.com/p/straw-drawstring-bucket-handbag-universal-thread-8482-natural/-/A-94755266#lnk=sametab,5.0,3,target,0,2026-02-23T16:45:31.455708,25.0,False,Straw Drawstring Bucket Handbag - Universal Thread™ Natural Shoulder Bags Paper Bag structure: Structured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,straw drawstring bucket universal thread natural shoulder paper structure structured interior exterior,bucket,straw,,bucket – small group – Mid
Universal Thread,1.0,Universal Thread sling crossbody bag; Features interior pocket; Zipper closure; Removable strap; Bag structure: Unstructured; Interior features: Zip Pocket; Exterior features: Detachable Straps,7 Inches (H) x 14.5 Inches (W) x 3.25 Inches (D),35.0,https://target.scene7.com/is/image/Target/GUEST_629a321d-e79b-45b9-92b9-818e3fffab69?wid=1200&hei=1200&qlt=85,True,Crossbody & Messenger Bags,Polyurethane,,"Essential Sling Crossbody Bag - Universal Thread™ Off-White: Detachable Strap, 45.5"" Max Length",20.0,13.0,92450026,"Essential Sling Crossbody Bag - Universal Thread™ Off-White: Detachable Strap, 45.5"" Max Length",https://www.target.com/p/elevated-sling-crossbody-bag-universal-thread/-/A-92750859?preselect=92450026#lnk=sametab,4.4,51,target,4,2026-02-23T16:45:31.455708,13.0,True,"Essential Sling Crossbody Bag - Universal Thread™ Off-White: Detachable Strap, 45.5"" Max Length Crossbody & Messenger Bags Polyurethane Universal Thread sling crossbody bag; Features interior pocket; Zipper closure; Removable strap; Bag structure: Unstructured; Interior features: Zip Pocket; Exterior features: Detachable Straps",essential sling crossbody universal thread off white detachable max length crossbody messenger polyurethane universal thread sling crossbody interior zipper removable structure unstructured interior exterior detachable straps,crossbody,unknown,-0.018921649570236516,crossbody – unknown | universal thread / interior exterior | Entry
A New Day,,Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,16.5 Inches (H) x 12.75 Inches (W) x 2 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_16569acb-158d-4552-9846-3a8fd78352d6?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,Paper,,Straw Oval Shoulder Bag - A New Day™ Tan,,30.0,94742368,Straw Oval Shoulder Bag - A New Day™ Tan,https://www.target.com/p/straw-oval-shoulder-bag-a-new-day-8482-tan/-/A-94742368#lnk=sametab,0.0,0,target,0,2026-02-23T16:45:31.455708,30.0,False,Straw Oval Shoulder Bag - A New Day™ Tan Shoulder Bags Paper Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,straw oval shoulder new day tan shoulder paper structure unstructured interior exterior,shoulder,straw,0.02078770549093766,shoulder – unknown | faux suede / tan shoulder | Mid
A New Day,3.0,"Foldover clutch; Polyurethane vinyl fabric; Unstructured; Interior zipper pocket; Detachable metal chain; Magnetic closure; Bag structure: Unstructured; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets, Detachable Straps",7 Inches (H) x 11.25 Inches (W) x 3.25 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_83dc0297-00ca-464f-b596-d57a1e87f6de?wid=1200&hei=1200&qlt=85,False,Clutches,Polyurethane,,Woven Fold Over Clutch - A New Day™ Off-White,,25.0,94780331,Woven Fold Over Clutch - A New Day™ Off-White,https://www.target.com/p/fold-over-clutch-a-new-day/-/A-94810412?preselect=94780331#lnk=sametab,5.0,1,target,0,2026-02-23T16:45:31.455708,25.0,False,"Woven Fold Over Clutch - A New Day™ Off-White Clutches Polyurethane Foldover clutch; Polyurethane vinyl fabric; Unstructured; Interior zipper pocket; Detachable metal chain; Magnetic closure; Bag structure: Unstructured; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets, Detachable Straps",woven fold over clutch new day off white clutches polyurethane foldover clutch polyurethane vinyl fabric unstructured interior zipper detachable metal chain magnetic structure unstructured interior exterior detachable straps,clutch,unknown,0.06108855197966701,clutch – unknown | minaudiere clutch / interior exterior | Mid
A New Day,,Organic minaudiere clutch; Acrylic fabric; Hardside; Snap closure; Removable chain strap handle; Bag structure: Hardside; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,4.33 Inches (H) x 8.66 Inches (W) x 2.95 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_434f0c63-651b-4a09-918e-3dba35c7da99?wid=1200&hei=1200&qlt=85,False,Clutches,Acrylic,,Organic Minaudiere Clutch - A New Day™ Black/Gold,,35.0,94451127,Organic Minaudiere Clutch - A New Day™ Black/Gold,https://www.target.com/p/organic-minaudiere-clutch-a-new-day-8482-black-gold/-/A-94451127#lnk=sametab,5.0,4,target,0,2026-02-23T16:45:31.455708,35.0,False,Organic Minaudiere Clutch - A New Day™ Black/Gold Clutches Acrylic Organic minaudiere clutch; Acrylic fabric; Hardside; Snap closure; Removable chain strap handle; Bag structure: Hardside; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,organic minaudiere clutch new day black gold clutches acrylic organic minaudiere clutch acrylic fabric hardside snap removable chain handle structure hardside interior exterior,clutch,unknown,0.06108855197966701,clutch – unknown | minaudiere clutch / interior exterior | Mid
A New Day,,Minaudiere clutch crossbody bag; Leopard pattern; Polyester woven fabric; Hardside; Latch closure; Removable chain strap handle; Bag structure: Hardside; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,4.53 Inches (H) x 8.66 Inches (W) x 1.97 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_eceed7b1-d812-494f-99c8-2853bd7a4657?wid=1200&hei=1200&qlt=85,False,Clutches,Polyester,,Minaudiere Clutch Crossbody Bag - A New Day™ Leopard,,30.0,94451126,Minaudiere Clutch Crossbody Bag - A New Day™ Leopard,https://www.target.com/p/minaudiere-clutch-crossbody-bag-a-new-day-8482-leopard/-/A-94451126#lnk=sametab,3.9,10,target,0,2026-02-23T16:45:31.455708,30.0,False,Minaudiere Clutch Crossbody Bag - A New Day™ Leopard Clutches Polyester Minaudiere clutch crossbody bag; Leopard pattern; Polyester woven fabric; Hardside; Latch closure; Removable chain strap handle; Bag structure: Hardside; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,minaudiere clutch crossbody new day leopard clutches polyester minaudiere clutch crossbody leopard pattern polyester woven fabric hardside latch removable chain handle structure hardside interior exterior,clutch,unknown,0.06108855197966701,clutch – unknown | minaudiere clutch / interior exterior | Mid
Universal Thread,1.0,Crescent sling bag; Features interior pocket; Zipper closure; Lightweight design; Adjustable strap; Bag structure: Lightweight; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets,7.08 Inches (H) x 10.98 Inches (W) x 3.94 Inches (D),15.0,https://target.scene7.com/is/image/Target/GUEST_a795c5c8-5059-487b-9311-c0cb5e47a1ab?wid=1200&hei=1200&qlt=85,True,Crossbody & Messenger Bags,100% Recycled Polyester,,Essential Crescent Sling Crossbody Bag - Universal Thread™ Leopard,15.0,12.75,94407650,Essential Crescent Sling Crossbody Bag - Universal Thread™ Leopard,https://www.target.com/p/elevated-crescent-sling-crossbody-bag-universal-thread/-/A-92750858?preselect=94407650#lnk=sametab,4.5,97,target,4,2026-02-23T16:45:31.455708,12.75,True,Essential Crescent Sling Crossbody Bag - Universal Thread™ Leopard Crossbody & Messenger Bags 100% Recycled Polyester Crescent sling bag; Features interior pocket; Zipper closure; Lightweight design; Adjustable strap; Bag structure: Lightweight; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets,essential crescent sling crossbody universal thread leopard crossbody messenger 100 recycled polyester crescent sling interior zipper lightweight design structure lightweight interior exterior,crossbody,recycled,-0.018921649570236516,crossbody – unknown | universal thread / interior exterior | Entry
A New Day,3.0,Metal handle bag; Crescent shape; Zipper closure; Single handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,10.25 Inches (H) x 13 Inches (W) x 3.5 Inches (D),35.0,https://target.scene7.com/is/image/Target/GUEST_f40ea3a1-34f3-438d-affd-36f22840eabd?wid=1200&hei=1200&qlt=85,True,Shoulder Bags,Metal,,Metal Handle Crescent Saddle Handbag - A New Day™ Black,30.0,19.5,94439820,Metal Handle Crescent Saddle Handbag - A New Day™ Black,https://www.target.com/p/metal-handle-crescent-handbag-a-new-day/-/A-94594850?preselect=94439820#lnk=sametab,4.6,31,target,1,2026-02-23T16:45:31.455708,19.5,True,Metal Handle Crescent Saddle Handbag - A New Day™ Black Shoulder Bags Metal Metal handle bag; Crescent shape; Zipper closure; Single handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,metal handle crescent saddle new day black shoulder metal metal handle crescent shape zipper single handle structure unstructured interior exterior,shoulder,unknown,0.02078770549093766,shoulder – unknown | flap shoulder / fabric unstructured | Entry
Universal Thread,,"Universal Thread mini slouchy handbag; Studded detailing; Faux-suede fabric; Accessory and zip pockets; Magnetic closure; Double carrying handles; Removable chain strap handle; Bag structure: Miniature; Interior features: Zip Pocket, Credit Card Pockets; Exterior features: No Compartments or Pockets",5.33 Inches (H) x 9.25 Inches (W) x 3 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_ad81dbc2-5020-48d9-8846-89c2becea968?wid=1200&hei=1200&qlt=85,False,Mini Bags,Polyester,,Faux Suede Mini Studded Slouchy Chain Handbag - Universal Thread™ Tan,,30.0,94687156,Faux Suede Mini Studded Slouchy Chain Handbag - Universal Thread™ Tan,https://www.target.com/p/faux-suede-mini-studded-slouchy-chain-handbag-universal-thread-8482-tan/-/A-94687156#lnk=sametab,5.0,5,target,0,2026-02-23T16:45:31.455708,30.0,False,"Faux Suede Mini Studded Slouchy Chain Handbag - Universal Thread™ Tan Mini Bags Polyester Universal Thread mini slouchy handbag; Studded detailing; Faux-suede fabric; Accessory and zip pockets; Magnetic closure; Double carrying handles; Removable chain strap handle; Bag structure: Miniature; Interior features: Zip Pocket, Credit Card Pockets; Exterior features: No Compartments or Pockets",faux suede mini studded slouchy chain universal thread tan mini polyester universal thread mini slouchy studded detailing faux suede fabric magnetic double carrying handles removable chain handle structure miniature interior credit card exterior,mini,unknown,,mini – small group – Mid
A New Day,,Bag structure: Structured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,9 Inches (H) x 10 Inches (W) x 4 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_98a8e09a-3c60-4651-8a9f-52291f71352c?wid=1200&hei=1200&qlt=85,False,Clutches,Paper Straw,,Straw Caning Honey Comb Clutch - A New Day™ Natural,,40.0,94780335,Straw Caning Honey Comb Clutch - A New Day™ Natural,https://www.target.com/p/straw-caning-honey-comb-clutch-a-new-day-8482-natural/-/A-94780335#lnk=sametab,4.7,3,target,1,2026-02-23T16:45:31.455708,40.0,False,Straw Caning Honey Comb Clutch - A New Day™ Natural Clutches Paper Straw Bag structure: Structured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,straw caning honey comb clutch new day natural clutches paper straw structure structured interior exterior,clutch,straw,0.06108855197966701,clutch – unknown | kiss lock / credit card | Entry
Universal Thread,3.0,Universal Thread shoulder bag; Crescent moon shape; Interior pocket; Oversized; Zipper closure; Single handle; Bag structure: Unstructured; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets,14.5 Inches (H) x 15.25 Inches (W) x 6 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_35c65967-cefb-47f8-859c-bb8f2ad3806f?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,Polyurethane,,Oversized Crescent Shoulder Bag - Universal Thread™ Black,,35.0,94440037,Oversized Crescent Shoulder Bag - Universal Thread™ Black,https://www.target.com/p/oversized-crescent-shoulder-bag-universal-thread/-/A-94594862?preselect=94440037#lnk=sametab,4.7,19,target,3,2026-02-23T16:45:31.455708,35.0,False,Oversized Crescent Shoulder Bag - Universal Thread™ Black Shoulder Bags Polyurethane Universal Thread shoulder bag; Crescent moon shape; Interior pocket; Oversized; Zipper closure; Single handle; Bag structure: Unstructured; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets,oversized crescent shoulder universal thread black shoulder polyurethane universal thread shoulder crescent moon shape interior oversized zipper single handle structure unstructured interior exterior,shoulder,unknown,0.02078770549093766,shoulder – unknown | universal thread / shoulder polyurethane | Mid
Universal Thread,1.0,Universal Thread shoulder bag; Studded design; Interior pocket; Single handle; Bag structure: Unstructured; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets,6.5 Inches (H) x 11 Inches (W) x 2.75 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_1abda424-5859-4204-8797-29363ad4ad1a?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,Polyurethane,,Studded Shoulder Bag - Universal Thread™ Brown,,25.0,94284333,Studded Shoulder Bag - Universal Thread™ Brown,https://www.target.com/p/studded-shoulder-bag-universal-thread/-/A-94492254?preselect=94284333#lnk=sametab,4.7,42,target,3,2026-02-23T16:45:31.455708,25.0,False,Studded Shoulder Bag - Universal Thread™ Brown Shoulder Bags Polyurethane Universal Thread shoulder bag; Studded design; Interior pocket; Single handle; Bag structure: Unstructured; Interior features: Zip Pocket; Exterior features: No Compartments or Pockets,studded shoulder universal thread brown shoulder polyurethane universal thread shoulder studded design interior single handle structure unstructured interior exterior,shoulder,unknown,0.02078770549093766,shoulder – unknown | universal thread / shoulder polyurethane | Mid
Shade & Shore,3.0,Open tote handbag; Clear brown design; Plastic construction; Double handles; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,13 Inches (H) x 20.4 Inches (W) x 7.9 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_367280eb-3f03-4625-8681-04326aa89a1e?wid=1200&hei=1200&qlt=85,False,Beach Bags,TPU (Thermoplastic Polyurethane),,"Wipeable Tote Handbag - Shade & Shore™ Black: Double Handle, TPU Material, Solid Pattern, Unstructured Design",,25.0,92157982,"Wipeable Tote Handbag - Shade & Shore™ Black: Double Handle, TPU Material, Solid Pattern, Unstructured Design",https://www.target.com/p/tpu-clear-tote-handbag-shade-shore/-/A-92519178?preselect=92157982#lnk=sametab,4.8,95,target,1,2026-02-23T16:45:31.455708,25.0,False,"Wipeable Tote Handbag - Shade & Shore™ Black: Double Handle, TPU Material, Solid Pattern, Unstructured Design Beach Bags TPU (Thermoplastic Polyurethane) Open tote handbag; Clear brown design; Plastic construction; Double handles; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets",wipeable tote shade shore black double handle tpu material solid pattern unstructured design beach tpu thermoplastic polyurethane open tote clear brown design plastic construction double handles structure unstructured interior exterior,tote,unknown,-0.011392759094398826,tote – unknown | universal thread / interior exterior | Mid
Wild Fable,5.0,"Crossbody mini tote bag; Main compartment with interior and exterior pockets; Zipper closure; Adjustable shoulder strap and double handles; Bag structure: Miniature, Structured; Interior features: No Compartments or Pockets; Exterior features: Detachable Straps, No Compartments or Pockets",6.12 Inches (H) x 7 Inches (W) x 2.38 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_1578bc2b-a2bb-4b47-a1a3-d8ae996916be?wid=1200&hei=1200&qlt=85,False,Crossbody & Messenger Bags,PVC (Polyvinyl Chloride),,"Mini Tote Crossbody Bag - Wild Fable™ Black/Clear: Structured Faux Leather Handbag, Adjustable Strap",,18.0,89935529,"Mini Tote Crossbody Bag - Wild Fable™ Black/Clear: Structured Faux Leather Handbag, Adjustable Strap",https://www.target.com/p/mini-tote-crossbody-bag-wild-fable/-/A-89490171?preselect=89935529#lnk=sametab,4.5,157,target,4,2026-02-23T16:45:31.455708,18.0,False,"Mini Tote Crossbody Bag - Wild Fable™ Black/Clear: Structured Faux Leather Handbag, Adjustable Strap Crossbody & Messenger Bags PVC (Polyvinyl Chloride) Crossbody mini tote bag; Main compartment with interior and exterior pockets; Zipper closure; Adjustable shoulder strap and double handles; Bag structure: Miniature, Structured; Interior features: No Compartments or Pockets; Exterior features: Detachable Straps, No Compartments or Pockets",mini tote crossbody black clear structured faux leather crossbody messenger pvc polyvinyl chloride crossbody mini tote main compartment interior exterior zipper shoulder double handles structure miniature structured interior exterior detachable straps,tote,leather,-0.011392759094398826,tote – single
Universal Thread,1.0,Universal Thread 2pk travel bag pouches; Varying sizes and prints; Made of canvas; Zipper closures; Bag structure: Pouch; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,7 Inches (H) x 10.25 Inches (W) x 3.25 Inches (D),15.0,https://target.scene7.com/is/image/Target/GUEST_16550e9b-2dab-42d6-9828-7deb6787ca3b?wid=1200&hei=1200&qlt=85,True,Clutches,TPU (Thermoplastic Polyurethane),,"Travel Bag Pouch System - Universal Thread™ Clear: Solid TPU Vinyl Clutch, Zip Closure, 10.25"" x 7"" x 3.25""",15.0,12.75,92467984,"Travel Bag Pouch System - Universal Thread™ Clear: Solid TPU Vinyl Clutch, Zip Closure, 10.25"" x 7"" x 3.25""",https://www.target.com/p/travel-bag-pouch-system-universal-thread/-/A-92750867?preselect=92467984#lnk=sametab,4.8,79,target,3,2026-02-23T16:45:31.455708,12.75,True,"Travel Bag Pouch System - Universal Thread™ Clear: Solid TPU Vinyl Clutch, Zip Closure, 10.25"" x 7"" x 3.25"" Clutches TPU (Thermoplastic Polyurethane) Universal Thread 2pk travel bag pouches; Varying sizes and prints; Made of canvas; Zipper closures; Bag structure: Pouch; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets",travel pouch system universal thread clear solid tpu vinyl clutch clutches tpu thermoplastic polyurethane universal thread 2pk travel pouches varying sizes prints canvas zipper closures structure pouch interior exterior,accessory,canvas_cotton,0.032533576824388726,accessory – unknown | new day charms / day charms straps | Entry
A New Day,,Mini soft saddle handbag in black; Vinyl fabric; Unstructured; Zip closure; Single handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,7.88 Inches (H) x 11.88 Inches (W) x 2.5 Inches (D),20.0,https://target.scene7.com/is/image/Target/GUEST_64195320-6e8a-4e0d-8812-e874a1b393bd?wid=1200&hei=1200&qlt=85,True,Shoulder Bags,Polyurethane,,Soft Mini Handbag - A New Day Black,25.0,20.0,94439833,Soft Mini Handbag - A New Day Black,https://www.target.com/p/mini-soft-saddle-handbag-a-new-day-8482-black/-/A-94439833#lnk=sametab,4.7,6,target,1,2026-02-23T16:45:31.455708,20.0,True,Soft Mini Handbag - A New Day Black Shoulder Bags Polyurethane Mini soft saddle handbag in black; Vinyl fabric; Unstructured; Zip closure; Single handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,soft mini new day black shoulder polyurethane mini soft saddle black vinyl fabric unstructured single handle structure unstructured interior exterior,shoulder,unknown,0.02078770549093766,shoulder – unknown | flap shoulder / fabric unstructured | Entry
A New Day,2.0,Softside shoulder bag; Main compartment; Zipper closure; Single handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,6.5 Inches (H) x 9.5 Inches (W) x 4 Inches (D),0.0,https://target.scene7.com/is/image/Target/GUEST_e18481d5-c4e3-4a1c-9145-d2d19bd63fea?wid=1200&hei=1200&qlt=85,False,Shoulder Bags,Polyurethane,,Soft Shoulder Bag - A New Day™ Clear,,20.0,93859763,Soft Shoulder Bag - A New Day™ Clear,https://www.target.com/p/soft-shoulder-bag-a-new-day/-/A-94097220?preselect=93859763#lnk=sametab,4.4,23,target,3,2026-02-23T16:45:31.455708,20.0,False,Soft Shoulder Bag - A New Day™ Clear Shoulder Bags Polyurethane Softside shoulder bag; Main compartment; Zipper closure; Single handle; Bag structure: Unstructured; Interior features: No Compartments or Pockets; Exterior features: No Compartments or Pockets,soft shoulder new day clear shoulder polyurethane softside shoulder main compartment zipper single handle structure unstructured interior exterior,shoulder,unknown,0.02078770549093766,shoulder – unknown | universal thread / shoulder polyurethane | Mid
